id,timestamp,content,length
1835095221,Mon May 18 05:07:25 PDT 2009,"@ddlovato aww, i love you too ",30
1835395028,Mon May 18 05:53:39 PDT 2009,@ddlovato people change and prmises are broken. --jonas brothers. ,66
1835426184,Mon May 18 05:58:04 PDT 2009,"@ddlovato aw! demi, ily! ur so amazing. are u and selena still friends?? i havent heard anythuing about u 2! hope ur ok  ur inspirational.",138
1835485886,Mon May 18 06:06:03 PDT 2009,"@mileycyrus i couldn't have survived FamilyLife w/out u &amp; @ddlovato ,both of you  definitely inspired me more than u would expect.Thank U ",142
1835675051,Mon May 18 06:30:53 PDT 2009,@ddlovato day 22  u are incredible  not wait to see you,55
1835721108,Mon May 18 06:36:45 PDT 2009,"@ddlovato....taught me to appreciate everything, not take things for granted &amp; be YOURSELF. Hope you get the chance to reply back to me ",140
1835921472,Mon May 18 07:01:18 PDT 2009,@ddlovato 92 days until I see you! ,35
1836064344,Mon May 18 07:18:05 PDT 2009,@ddlovato as fans we totally support u and we have ur back. its important that u know that there are so many of us that will care. ,131
1836080157,Mon May 18 07:19:58 PDT 2009,@twilight_freakk @ddlovato is in south america! Lol ,52
1836190393,Mon May 18 07:32:44 PDT 2009,"@ddlovato  &quot;YOU GO BACK OUT THERE, AND YOU TWEET!&quot; ? hahaha omg that made me laugh! that's hilarious ",111
1836350913,Mon May 18 07:50:28 PDT 2009,@ddlovato no I touch it ! ,26
1836435914,Mon May 18 07:59:47 PDT 2009,@ddlovato u deserve all the happiness u feel. dont ever doubt that.  i believe in u -dontletthembringudown  see u @ur NY/NJ/PA shows ily&lt;3,141
1836522061,Mon May 18 08:08:50 PDT 2009,@ddlovato You SHould Feel Worthy Of Your Fans You Do An Amazing Job Everyone Loves You !  x,91
1880035196,Thu May 21 23:53:55 PDT 2009,@ddlovato you're one of the most amazing people.  it's nice to see sane celebrities. you and selena are my favorites.  ,119
1880267624,Fri May 22 00:38:59 PDT 2009,"@ddlovato and we'll be waiting for you with open arms, hands and hearts  Love ya girl!!! ",89
1880315301,Fri May 22 00:48:41 PDT 2009,@ddlovato was amazing when she performed in Chile ,50
1880654838,Fri May 22 02:01:09 PDT 2009,I wanna wake up feeling beautiful today....~love this song by @ddlovato it makes me ,84
1880702280,Fri May 22 02:11:28 PDT 2009,http://bit.ly/QNQFs  Vote for La La Land by @ddlovato and Paranoid by @jonasbrothers!  The more the better,106
1880789729,Fri May 22 02:30:46 PDT 2009,"@ddlovato I love stop this train! It's one of my favourite songs. well, almost all songs by john are my favourites.  he's a genius! :*",134
1880879053,Fri May 22 02:49:44 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881000881,Fri May 22 03:15:15 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881001914,Fri May 22 03:15:27 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881002340,Fri May 22 03:15:33 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881003049,Fri May 22 03:15:42 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881003530,Fri May 22 03:15:48 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881003883,Fri May 22 03:15:53 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881004215,Fri May 22 03:15:58 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881010408,Fri May 22 03:17:17 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881011157,Fri May 22 03:17:26 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881011853,Fri May 22 03:17:36 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881012961,Fri May 22 03:17:51 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881013232,Fri May 22 03:17:55 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881020656,Fri May 22 03:19:31 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881021227,Fri May 22 03:19:38 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881038885,Fri May 22 03:23:17 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881040144,Fri May 22 03:23:34 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881049500,Fri May 22 03:25:36 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881050808,Fri May 22 03:25:54 PDT 2009,"@ddlovato AJ RAFAEL (AWESOME MUSICIAN, FAMOUS ON YOUTUBE) COVERED YOUR SONG, DON'T FORGET. PLEASE WATCH IT  IT'S GOOD! http://bit.ly/vFWAs",138
1881218855,Fri May 22 03:59:48 PDT 2009,"@ddlovato 'Be yourself, because everyone else is already taken.' my favorite quote ",83
1881262109,Fri May 22 04:07:53 PDT 2009,500th TWEET  dedicated to @tanyarhh @taylorswift13 @ddlovato @ashleytisdale @jonasbrothers @joshthomas87 most importantly my FOLLOWERS !,136
1881568986,Fri May 22 05:00:47 PDT 2009,http://twitpic.com/5jl8x -How awesome is this picture?  @mileycyrus @ddlovato @selenagomez @taylorswift13,105
1881631688,Fri May 22 05:10:32 PDT 2009,@ddlovato thx for understanding me in this  iï¿½ve got now another name specially 4 u ! love uu demi ! x33,106
1882062892,Fri May 22 06:09:22 PDT 2009,my mum was singing and my dad was dancing to La La Land by @ddlovato and mum had it in her head all week and I havent sung it for at week ,138
1882162452,Fri May 22 06:21:15 PDT 2009,@ddlovato enjoy brazil! its a great country  ,45
1882196831,Fri May 22 06:25:18 PDT 2009,@ddlovato you are the most talented and amazing person! May god bless you cause you deserve it  i hope you come to australia with jb!,133
1882483475,Fri May 22 06:57:22 PDT 2009,"@ddlovato Welcome to Brazil, I'm from Rio but I'll can't to see you , I love you, come back soon and good show ",111
1882755284,Fri May 22 07:25:53 PDT 2009,"@ddlovato DEMI!  WELCOME TO BRAZIL, WE LOVE YOU SO MUCH DIVA &lt;3",66
1882797713,Fri May 22 07:30:12 PDT 2009,"I am sleepy but I am waiting for people to tweet. Hello, @ddlovato and @DavidArchie ! ",86
1882854172,Fri May 22 07:35:56 PDT 2009,"@mileycyrus @ddlovato @selenagomez Just saw the Friends for Change commercial and you guys are fantastic, way to represent a good cause ",136
1883368498,Fri May 22 08:26:29 PDT 2009,"I am going to school .. and I am about to have a test :S !! please, say to me GOOD LUCK!  jajaj  I TOTALLY LOVE @ddlovato&amp;@jonasbrothers!",141
1932415589,Tue May 26 21:25:21 PDT 2009,@ddlovato Hope you're feeling better  I don't have jokes though :\ I'm a rather poor comedian...,96
1932653584,Tue May 26 21:55:15 PDT 2009,@ddlovato its nice to see that you actually interact with your followers! how nice ,83
1932871910,Tue May 26 22:25:09 PDT 2009,@ddlovato It is the one with the ridiculously long subject line sent by Danil47 http://tinyurl.com/ag4qpb PLEASE check your myspace inbox ,138
1955774126,Thu May 28 20:36:10 PDT 2009,"@ddlovato hey dd, is 'shut up and love me' about joe. ",54
1955774683,Thu May 28 20:36:13 PDT 2009,@ddlovato wow! Demi really I can't wait 4 listen ur new album in special this song ,83
1955775158,Thu May 28 20:36:16 PDT 2009,@ddlovato sounds good ,22
1955776394,Thu May 28 20:36:23 PDT 2009,@ddlovato yea i cnt wait to hear ur new songs....i really wana hear the 1 bout bein in love in new york ,104
1955793696,Thu May 28 20:38:06 PDT 2009,@ddlovato Demii cant you give us a preview or something like that soon? i really wanna hear it ,95
1955794961,Thu May 28 20:38:13 PDT 2009,"@ddlovato demi  I love your voice, really! I want to hear your new cd soon, you rock ",85
1955795816,Thu May 28 20:38:18 PDT 2009,@ddlovato this time ... I'll buy your new album ,48
1955813282,Thu May 28 20:40:04 PDT 2009,@ddlovato my heart cant take the suspense anymore!!! DO TELL ,61
1955815201,Thu May 28 20:40:14 PDT 2009,@ddlovato YEEEEES!YES!PLEASE PLEASEEEEEEEEEEE ,46
1955815301,Thu May 28 20:40:15 PDT 2009,@ddlovato yesss im excited ,27
1955815596,Thu May 28 20:40:17 PDT 2009,@ddlovato Yes you should! I got to buy it the day it comes out ,63
1955816350,Thu May 28 20:40:21 PDT 2009,@ddlovato please tell us?  love you demi!,41
1955816455,Thu May 28 20:40:22 PDT 2009,@ddlovato I think thats a very good idea ,41
1955833000,Thu May 28 20:42:05 PDT 2009,@ddlovato Yes! I got to buy it the day it comes out ,52
1955833737,Thu May 28 20:42:08 PDT 2009,@ddlovato just tell us the month!! ,35
1955833826,Thu May 28 20:42:08 PDT 2009,"@ddlovato awww, come on... pleaseee...suspense...killing...me ",62
1955834606,Thu May 28 20:42:13 PDT 2009,@ddlovato You'll KILL ME! Please don't! Share it now ,53
1955834607,Thu May 28 20:42:13 PDT 2009,@ddlovato Suspense may kill me. You need to tell! Haha. ,56
1955834733,Thu May 28 20:42:14 PDT 2009,"@ddlovato nnoooo, demi no more. haha now please and thank you ",62
1955835088,Thu May 28 20:42:16 PDT 2009,"@ddlovato TELL US  PLEASE?! love ya Demi, u helped me through the hardest time of my life, even without knowin it.. how amazin are u!  x",136
1955835115,Thu May 28 20:42:16 PDT 2009,"@ddlovato Haha. Judging by how indecisive you are...maybe you should tell.  you know, get it off your chest!",108
1955835175,Thu May 28 20:42:17 PDT 2009,@ddlovato Demi please add me on Twitter ,40
1955835972,Thu May 28 20:42:22 PDT 2009,@ddlovato Suspense has been built. Tell tell tell. Please ,58
1955853818,Thu May 28 20:44:16 PDT 2009,@ddlovato TELLLL USSS  SO I CAN COUNT THE MINUTES,49
1955872378,Thu May 28 20:46:16 PDT 2009,"@ddlovato http://twitpic.com/65r98 - i love you demi, you're beautiful &amp; so what if i say it again  haha",108
1955872959,Thu May 28 20:46:19 PDT 2009,@ddlovato No tell us nowwwww! I don't want to wait ,51
1955873803,Thu May 28 20:46:25 PDT 2009,@ddlovato I love suspense... but I would totally love to know when exactly your single will be out so I don't miss it. ,119
1955889031,Thu May 28 20:48:04 PDT 2009,@ddlovato DON'T build suspense. im knockin it down if u are! ,61
1955890433,Thu May 28 20:48:13 PDT 2009,@ddlovato you are a genius in songwriting.! you're songs make me cry. thanks!  i love you.!,91
1955890445,Thu May 28 20:48:13 PDT 2009,"@ddlovato DEMIII! i so wanna hear your new album  i can relate so much to your music, its unbelievable.",103
1955907964,Thu May 28 20:50:08 PDT 2009,@ddlovato demii tomorrow will be on DC 4 episodes of sonnyy yeahhh finally her ein mexicoo!!  you are soo funny,111
1955910029,Thu May 28 20:50:22 PDT 2009,@ddlovato Well you already told us it comes out in July. Only 30 possible wrong guesses. There's a 1 in 31 chance for us to guess right. ,137
1955926449,Thu May 28 20:52:06 PDT 2009,"@ddlovato I saw you in the concert here in Peru, it was AWESOME!!  ",67
1955927242,Thu May 28 20:52:11 PDT 2009,@ddlovato i cant wait for your CD to come out. i love your song the middle ,75
1955929031,Thu May 28 20:52:22 PDT 2009,@ddlovato  DEMI!!!!  no! i think you should tell us!!! as in right now! hahaha ,79
1955929141,Thu May 28 20:52:23 PDT 2009,@ddlovato tell us! tell us! but only if you want to ,52
1955950450,Thu May 28 20:54:40 PDT 2009,@ddlovato YOU SHOULD TELL US NOW!!!!  lol,41
1955981201,Thu May 28 20:58:04 PDT 2009,@ddlovato I'm going to your concert in Las Vegas  I'm really stoked! &amp; I'm buying your new album as soon as it comes out. You're amazing&lt;3,145
1955984178,Thu May 28 20:58:23 PDT 2009,@ddlovato oh demi u're so mean  please tell us i wanna now i hate suspensesu.u,78
1956013879,Thu May 28 21:01:36 PDT 2009,@ddlovato omg noooo! i can't waiiit!! please pleease tell us ,61
1956037450,Thu May 28 21:04:12 PDT 2009,@ddlovato http://twitpic.com/65r98 - how is anyone else supposed to get a guy if we have to compete with that its just not fair!!! ,131
1956038126,Thu May 28 21:04:15 PDT 2009,@ddlovato Awwww!! That's cool!! I'll be there the day it comes out! ,68
1956058163,Thu May 28 21:06:30 PDT 2009,@ddlovato noo whyy! I def can't wait ,37
1956058226,Thu May 28 21:06:30 PDT 2009,@ddlovato I'M DRINKING REDBULL! I'LL SHARE WITH YOU (I HAVE 2 MORE SO NO SWINE FLU)  tell us? pweeease?!! :],108
1956091575,Thu May 28 21:10:20 PDT 2009,@ddlovato u r amazing  and so beautiful. I saw u in ARGENTINA. What do you think about my country?  pleasee replyyyy! love u,124
1956142410,Thu May 28 21:16:11 PDT 2009,@ddlovato http://twitpic.com/65r98 - wow....this is stunning!!!!!!!! i love you demi....my idol! ,97
1956160371,Thu May 28 21:18:19 PDT 2009,@ddlovato http://twitpic.com/65r98 - u look so gorgeous grl!!! so mature and sophisticated ,91
1956195542,Thu May 28 21:22:31 PDT 2009,@ddlovato I can just feel is building ,38
1956210485,Thu May 28 21:24:18 PDT 2009,"@ddlovato YES Demi, please tell it ! D: we want to know !! I'm so excited for it ! I love you &lt;3 please come to Finland  ? xoxo",130
1956213209,Thu May 28 21:24:38 PDT 2009,"It's Amazing what you can hide, Just putting on a smile  I love  @ddlovato &lt;3",80
1956220871,Thu May 28 21:25:31 PDT 2009,"@ddlovato So what's the deal on your new Twitter background? I like it, btw, but I'm just curious. Your new main pic is awesome, too ",133
1956243601,Thu May 28 21:28:18 PDT 2009,@ddlovato I HAVE REDBULL... SO SCREW @OfficialAS 's coke...COME OVER HERE AND TELL US CAUSE WE HAVE ENERGY DRINKS ,114
1956259372,Thu May 28 21:30:11 PDT 2009,@ddlovato im so exited to hear your new singel Demi!! u dont even know!!  btw. i just woke up. its 06.26 here in Norway ,120
1956310608,Thu May 28 21:36:31 PDT 2009,@ddlovato so will the new album have william beckett on it? ,60
1956435273,Thu May 28 21:52:22 PDT 2009,@ddlovato I wonder when you will come to my country..... I will do anything if you come here! I love youuuuuu xoxoxo ,117
1956449776,Thu May 28 21:54:18 PDT 2009,@ddlovato you don't love us anymore...do you? we seals are veeery offended ;) tell us! ,87
1956515908,Thu May 28 22:02:51 PDT 2009,"@ddlovato noooooo a few hours? u are so cruel hahahaha jk, say it say it ",73
1956544712,Thu May 28 22:06:39 PDT 2009,@ddlovato @ddlovato @Princess1492 how much r tickets ? I would to go and support you ,85
1956645512,Thu May 28 22:20:42 PDT 2009,"@ddlovato Hi Demi, I really like your music video of the song &quot;Don't Forget Me&quot;. It's really amazing! Goodluck on your tour with David. ",146
1956660401,Thu May 28 22:22:47 PDT 2009,"@ddlovato come on, I don't like the suspense.  Please?   *ish hopeful*",70
1956674990,Thu May 28 22:24:53 PDT 2009,@ddlovato I'M ANNOYING EVERYONE ;D @luckyurwithamy is a cool girl  so make her happy? pleeeease?!,97
1956731266,Thu May 28 22:32:55 PDT 2009,i put don't forget by @ddlovato &amp;&amp; when i go down by @relient k on repeat &amp;&amp; watch the play count increase in my itunes. ,137
1956743383,Thu May 28 22:34:45 PDT 2009,@ddlovato YOU GET LOTS OF PRESSIES  http://bit.ly/BQVM4,55
1956876616,Thu May 28 22:55:12 PDT 2009,@ddlovato can you tell us alreaddyyy pleeeeaaasseeee??? ,56
1956926122,Thu May 28 23:02:50 PDT 2009,@ddlovato thats soo messed up lol gettin r hopes up! haha u should tell us soon ,80
1957014868,Thu May 28 23:16:53 PDT 2009,@ddlovato ! eeeeeeep! excited!  will you pretty please play new stuff at Wembley?,81
1957015164,Thu May 28 23:16:56 PDT 2009,@ddlovato YESPLZ! I love you girlie. ,37
1957017708,Thu May 28 23:17:21 PDT 2009,@ddlovato Yes Please. Im So Excited (: This Albums Goiing ToO Be The Best Ever.      Arghhh ,92
1957026717,Thu May 28 23:18:52 PDT 2009,@ddlovato No.. one more day of waiting would make it more special  [I'm just kidding.. TALK! haha],98
1957027125,Thu May 28 23:18:56 PDT 2009,@ddlovato now your really building up the suspense!!... come onnn.. spill the beans i really wanna noooo demiiii! ,114
1957028550,Thu May 28 23:19:10 PDT 2009,"@ddlovato Yeah, its been long enough! ",38
1957029370,Thu May 28 23:19:18 PDT 2009,@ddlovato Ready as ill ever be. ,32
1957038847,Thu May 28 23:20:51 PDT 2009,@ddlovato oh come on tell mee plz plz plz ,42
1957039940,Thu May 28 23:21:01 PDT 2009,@ddlovato omg im so excited to hear the titles  i have been waiting so longgg!,78
1957040384,Thu May 28 23:21:05 PDT 2009,@ddlovato YES PLEASE ,21
1957053471,Thu May 28 23:23:18 PDT 2009,"@ddlovato you're adorkable   (yeah, aDORKable xD)",49
1957063586,Thu May 28 23:24:59 PDT 2009,@ddlovato i want to know ur single name &amp; its release please spill.. ,73
1957064187,Thu May 28 23:25:04 PDT 2009,"@ddlovato Living easy, livin' free... Season ticket, on a one - way ride... Asking nothing, leave me be... Taking everything in my stride ",138
1957073013,Thu May 28 23:26:34 PDT 2009,@ddlovato definitely!!! haha you're so cute it's only been like a couple hours ,79
1957073174,Thu May 28 23:26:35 PDT 2009,@ddlovato Yes it has!!!!! PLLLLEEEAASSSEEEEE!!!!!  I'll be your best friend ,76
1957074565,Thu May 28 23:26:50 PDT 2009,@ddlovato yes we are more than ready ,37
1957086074,Thu May 28 23:28:46 PDT 2009,"@ddlovato You're so pretty Demi, and you're so talented. Just wanted to let you know you're loved all the way in New Zealand. God Bless ",136
1957086210,Thu May 28 23:28:48 PDT 2009,"@ddlovato Hey Demi; Do you like reality T.V. shows? I do, just wondering if you do ",83
1957089470,Thu May 28 23:29:21 PDT 2009,@ddlovato YAYYYY!!!!! I AM SO EXCITED!!!! BUT THATS AGEESSS AWAY! Noooooo  I love you so much!,94
1957099039,Thu May 28 23:30:53 PDT 2009,@ddlovato OOH thats soon  -marks it on my calander (:,53
1957099494,Thu May 28 23:30:57 PDT 2009,@ddlovato Yay now i can sleep peacefully! Thank you ,52
1957099509,Thu May 28 23:30:57 PDT 2009,@ddlovato What's up Demi? ,26
1957100647,Thu May 28 23:31:09 PDT 2009,@ddlovato i liked get back part 2 but here we go again will work just fine. ,76
1957101033,Thu May 28 23:31:13 PDT 2009,@ddlovato cooL iL be waiting for it  ,37
1957101327,Thu May 28 23:31:16 PDT 2009,@ddlovato Awesome  Can't wait to buy the new album &amp; watch the video!!!,75
1957101644,Thu May 28 23:31:19 PDT 2009,@ddlovato I'm so excited! I can't wait! Please say hi to me and @patriciaco ,76
1957101767,Thu May 28 23:31:20 PDT 2009,@ddlovato: Yay can't wait 2 hear it... ,39
1957111783,Thu May 28 23:33:02 PDT 2009,"@ddlovato and soon will be never haha jk, well I'm off to bed like @jennettemccurdy said &quot;going to bed. gotta wake up early.&quot; ",136
1957114250,Thu May 28 23:33:26 PDT 2009,@blak4ever I'll sure try!!  It's gonna be my second @ddlovato concert in a little over a month! (I went to the one in Argentina on May 21),138
1957125363,Thu May 28 23:35:19 PDT 2009,@ddlovato EEEP! cannot wait! must. have. your. cd. now! ,56
1957147068,Thu May 28 23:39:02 PDT 2009,@ddlovato AWESOME!! Then I'll see you the next day in Kansas City!!  can't wait!!,81
1957147349,Thu May 28 23:39:04 PDT 2009,@ddlovato my brother tried to steal the REDBULL i'm saving for you.... sooo better hurry up and get to Australia ,113
1957148977,Thu May 28 23:39:21 PDT 2009,"@ddlovato So basically, I believe you are a sadist. The building of anticipation was cruel and unusual. Yes. You are a sadist. hahahaha ",136
1957150074,Thu May 28 23:39:34 PDT 2009,"@ddlovato, you've just made my day! I love your music. You're super talented and extremely gorgeous. ",101
1957160868,Thu May 28 23:41:21 PDT 2009,"@ddlovato OH that's great, I can't wait to see it ",50
1957169913,Thu May 28 23:42:54 PDT 2009,@ddlovato great..excited about it already ,42
1957170147,Thu May 28 23:42:56 PDT 2009,@ddlovato if I sent you a twitpic link would you look at it ;) not yet...but later? ROFL...it's gonna be EPIC! ,111
1957171658,Thu May 28 23:43:13 PDT 2009,@ddlovato DEMI I CANT WAIT! i love you so much  your amazing xo,63
1957172302,Thu May 28 23:43:20 PDT 2009,@ddlovato hey demi  i hope i get to meet you again this summer  you're such a sweet girl ,89
1957183242,Thu May 28 23:45:12 PDT 2009,@ddlovato u rock!! i hope theres a breakup song on this album of yours ,71
1957184881,Thu May 28 23:45:27 PDT 2009,@ddlovato congrats! For your new record ,40
1957185111,Thu May 28 23:45:30 PDT 2009,@ddlovato So excited ! Im sure it's gonna be soooo good ,56
1957196200,Thu May 28 23:47:29 PDT 2009,"@ddlovato Thank you Demi, I can't wait ",39
1957196425,Thu May 28 23:47:34 PDT 2009,@ddlovato yayyyyyyyyyyyy!! Whens a song gonna be released!??? ,62
1957206789,Thu May 28 23:49:23 PDT 2009,"http://twitpic.com/664h0 The new, beautiful and dazzling Demi Lovato (@ddlovato) ",81
1957218069,Thu May 28 23:51:23 PDT 2009,@ddlovato I just watched a performance of yours doing &quot;dont forget&quot; and it got me crying. You are an amazing artist ,126
1957229660,Thu May 28 23:53:26 PDT 2009,@ddlovato YEY! New album! I can't waaaaaaitt! ,46
1957312452,Fri May 29 00:07:35 PDT 2009,@ddlovato yay! i'll watch the music video when it comes out   ,62
1957334586,Fri May 29 00:11:16 PDT 2009,"@ddlovato yayyyy!! thaank u for telling us something more for my &quot;can't wait&quot; list, your new record ",110
1957382865,Fri May 29 00:19:54 PDT 2009,@ddlovato that's super cool cant wait to hear Here we go again  and see the video,81
1957433310,Fri May 29 00:29:20 PDT 2009,"@ddlovato I disagree with @earthtoandrew! Shoot the video in Miami, Florida! And you can vacation here while you're at it. ",123
1957467768,Fri May 29 00:35:39 PDT 2009,@ddlovato do you think you could tour the UK any time soon because that would just be an amazing concert ...can't wait for june 15th  x,135
1957477789,Fri May 29 00:37:33 PDT 2009,"@ddlovato OMGWTFDQ?! im so happy now  you've made my day, scratch that , my week!! ily xx",89
1957529642,Fri May 29 00:47:25 PDT 2009,@ddlovato awesome!!! is it coming out worldwide on the same date? can't wait for your new album ,96
1957608614,Fri May 29 01:02:04 PDT 2009,@ddlovato whats a new album name? love your &quot;dont forget&quot; song ,73
1957638313,Fri May 29 01:07:37 PDT 2009,still watching sonny with a chance  yay  i love you @ddlovato xoxox,67
1957701262,Fri May 29 01:19:51 PDT 2009,@ddlovato http://twitpic.com/65r98 - You look amazing! Totally looove the jacket. I want one lol.Beautiful as always! ,118
1957741565,Fri May 29 01:27:49 PDT 2009,@ddlovato I just watch princess protection program and I loved to film is great ,80
1958054804,Fri May 29 02:30:28 PDT 2009,"@ddlovato Gosh, I wanna listen to your album.. July 21st, already on my calendar ",81
1958066116,Fri May 29 02:32:39 PDT 2009,"@ddlovato you're the best, I love you and I can wait to hear your new songs ",76
1958113705,Fri May 29 02:42:25 PDT 2009,@ddlovato http://twitpic.com/65r98 - you look so mature and beautiful ,70
1960144110,Fri May 29 07:29:40 PDT 2009,"@ddlovato AAAH , YOU ROCK GIRL ! I'll be there for you always ",62
1960397713,Fri May 29 07:54:02 PDT 2009,"@ddlovato sooo you never answer me and it makes me sad :\ then, i remember your concert is in 79 days in michigan, then im happy  !",131
1960695756,Fri May 29 08:21:58 PDT 2009,@ddlovato I am fan number 1   I always wanted to be singer and actress If my dream it accomplishes I wants to be as you =D,122
1960760652,Fri May 29 08:27:50 PDT 2009,@ddlovato So cute. You have an awesome sister. ,47
1961048258,Fri May 29 08:54:24 PDT 2009,"@ddlovato http://twitpic.com/66hcb - Oh, they're so adorable!! ",63
1961266230,Fri May 29 09:14:13 PDT 2009,@ddlovato http://twitpic.com/65r98 - Dang girl! You are so beautiful! I'm so jealous! ,86
1961442874,Fri May 29 09:30:36 PDT 2009,"@ddlovato http://twitpic.com/66hcb - aww, this is the cutest thing in the world! ",81
1961702791,Fri May 29 09:54:53 PDT 2009,@ddlovato http://twitpic.com/65r98 - you look awesome!  i love u!,65
1962042641,Fri May 29 10:26:05 PDT 2009,@ddlovato collaborations with john mayer? I think I feel a sense of pride for you and I haven't met you.. but i have  through your songs. ,138
1962045605,Fri May 29 10:26:21 PDT 2009,"@ddlovato http://twitpic.com/66hcb - GOSH , this picture is sooo cute ",70
1962069295,Fri May 29 10:28:33 PDT 2009,"@ddlovato http://twitpic.com/65r98 - woooooooooooooooooooooww, u look soo gorgeous! and so different haha, but u look so pretty!       ...",138
1962093206,Fri May 29 10:30:45 PDT 2009,thinks that @ddlovato's 'sonny with a chance' is shit. Id rather watch hannah montanna anyday ,94
1962376272,Fri May 29 10:57:06 PDT 2009,"@ddlovato coming from you i'm sure it's a great one, the new song ",66
1962486159,Fri May 29 11:07:11 PDT 2009,@ddlovato http://twitpic.com/66hcb - This is So SWEET ^^ I Lovee YOU ,69
1962630932,Fri May 29 11:21:21 PDT 2009,@ddlovato http://twitpic.com/65r98 - this doesn't look like you ,64
1962798689,Fri May 29 11:41:14 PDT 2009,@ddlovato oh thats great. I can't wait to watch it . DEMI you rock 1  Your #1 FAN . Please reply me if you can . Please. Love ya &lt;3,134
1962961247,Fri May 29 11:59:29 PDT 2009,@ddlovato-It's follow friday!! Follow me please ,48
1963426491,Fri May 29 12:42:22 PDT 2009,@ddlovato http://twitpic.com/4foca - your sunglasses are alike mine *-* pretty ,79
1963464200,Fri May 29 12:45:44 PDT 2009,@ddlovato that song is great... kenny chesney is amazing ,57
